ntaname,borough,spc_common,count,area,total,spc_per
washington heights north,manhattan,sweetgum,17,0.813079209,2571,0.661221315
washington heights north,manhattan,tartar maple,1,0.813079209,2571,0.038895371
washington heights north,manhattan,tree of heaven,8,0.813079209,2571,0.311162972
washington heights north,manhattan,tulip-poplar,2,0.813079209,2571,0.077790743
washington heights north,manhattan,two-winged silverbell,2,0.813079209,2571,0.077790743
washington heights north,manhattan,white ash,1,0.813079209,2571,0.038895371
washington heights north,manhattan,white oak,20,0.813079209,2571,0.777907429
washington heights north,manhattan,willow oak,18,0.813079209,2571,0.700116686
washington heights south,manhattan,'schubert' chokecherry,2,0.828341081,2887,0.069276065
washington heights south,manhattan,american beech,2,0.828341081,2887,0.069276065
washington heights south,manhattan,american elm,99,0.828341081,2887,3.429165223
washington heights south,manhattan,american hophornbeam,4,0.828341081,2887,0.13855213
washington heights south,manhattan,american hornbeam,2,0.828341081,2887,0.069276065
washington heights south,manhattan,american linden,97,0.828341081,2887,3.359889158
washington heights south,manhattan,amur cork tree,1,0.828341081,2887,0.034638033
washington heights south,manhattan,amur maackia,5,0.828341081,2887,0.173190163
washington heights south,manhattan,ash,1,0.828341081,2887,0.034638033
washington heights south,manhattan,atlantic white cedar,5,0.828341081,2887,0.173190163
washington heights south,manhattan,black locust,3,0.828341081,2887,0.103914098
washington heights south,manhattan,black oak,18,0.828341081,2887,0.623484586
washington heights south,manhattan,bur oak,2,0.828341081,2887,0.069276065
washington heights south,manhattan,callery pear,156,0.828341081,2887,5.403533079
washington heights south,manhattan,cherry,21,0.828341081,2887,0.727398684
washington heights south,manhattan,chinese chestnut,4,0.828341081,2887,0.13855213
washington heights south,manhattan,chinese elm,98,0.828341081,2887,3.394527191
washington heights south,manhattan,common hackberry,24,0.828341081,2887,0.831312781
washington heights south,manhattan,crab apple,48,0.828341081,2887,1.662625563
washington heights south,manhattan,crimson king maple,1,0.828341081,2887,0.034638033
washington heights south,manhattan,dawn redwood,25,0.828341081,2887,0.865950814
washington heights south,manhattan,eastern redbud,2,0.828341081,2887,0.069276065
washington heights south,manhattan,eastern redcedar,3,0.828341081,2887,0.103914098
washington heights south,manhattan,empress tree,2,0.828341081,2887,0.069276065
washington heights south,manhattan,english oak,21,0.828341081,2887,0.727398684
washington heights south,manhattan,european beech,1,0.828341081,2887,0.034638033
washington heights south,manhattan,european hornbeam,12,0.828341081,2887,0.415656391
washington heights south,manhattan,flowering dogwood,1,0.828341081,2887,0.034638033
washington heights south,manhattan,ginkgo,81,0.828341081,2887,2.805680637
washington heights south,manhattan,golden raintree,33,0.828341081,2887,1.143055074
washington heights south,manhattan,green ash,21,0.828341081,2887,0.727398684
washington heights south,manhattan,hardy rubber tree,12,0.828341081,2887,0.415656391
washington heights south,manhattan,hawthorn,9,0.828341081,2887,0.311742293
washington heights south,manhattan,hedge maple,3,0.828341081,2887,0.103914098
washington heights south,manhattan,honeylocust,601,0.828341081,2887,20.81745757
washington heights south,manhattan,horse chestnut,2,0.828341081,2887,0.069276065
washington heights south,manhattan,japanese hornbeam,6,0.828341081,2887,0.207828195
washington heights south,manhattan,japanese maple,1,0.828341081,2887,0.034638033
washington heights south,manhattan,japanese zelkova,153,0.828341081,2887,5.299618982
washington heights south,manhattan,katsura tree,1,0.828341081,2887,0.034638033
washington heights south,manhattan,kentucky coffeetree,37,0.828341081,2887,1.281607205
washington heights south,manhattan,kentucky yellowwood,4,0.828341081,2887,0.13855213
washington heights south,manhattan,littleleaf linden,86,0.828341081,2887,2.9788708
washington heights south,manhattan,london planetree,87,0.828341081,2887,3.013508833
washington heights south,manhattan,maple,4,0.828341081,2887,0.13855213
washington heights south,manhattan,mulberry,3,0.828341081,2887,0.103914098
washington heights south,manhattan,northern red oak,79,0.828341081,2887,2.736404572
washington heights south,manhattan,norway maple,27,0.828341081,2887,0.935226879
washington heights south,manhattan,oklahoma redbud,2,0.828341081,2887,0.069276065
washington heights south,manhattan,paper birch,1,0.828341081,2887,0.034638033
washington heights south,manhattan,paperbark maple,1,0.828341081,2887,0.034638033
washington heights south,manhattan,pin oak,221,0.828341081,2887,7.655005196
washington heights south,manhattan,pond cypress,4,0.828341081,2887,0.13855213
washington heights south,manhattan,purple-leaf plum,12,0.828341081,2887,0.415656391
washington heights south,manhattan,red maple,24,0.828341081,2887,0.831312781
washington heights south,manhattan,sassafras,1,0.828341081,2887,0.034638033
washington heights south,manhattan,sawtooth oak,19,0.828341081,2887,0.658122619
washington heights south,manhattan,scarlet oak,1,0.828341081,2887,0.034638033
washington heights south,manhattan,schumard's oak,5,0.828341081,2887,0.173190163
washington heights south,manhattan,serviceberry,1,0.828341081,2887,0.034638033
washington heights south,manhattan,shingle oak,26,0.828341081,2887,0.900588847
washington heights south,manhattan,siberian elm,28,0.828341081,2887,0.969864912
washington heights south,manhattan,silver birch,1,0.828341081,2887,0.034638033
washington heights south,manhattan,silver linden,28,0.828341081,2887,0.969864912
washington heights south,manhattan,silver maple,2,0.828341081,2887,0.069276065
washington heights south,manhattan,sophora,234,0.828341081,2887,8.105299619
washington heights south,manhattan,southern magnolia,1,0.828341081,2887,0.034638033
washington heights south,manhattan,sugar maple,1,0.828341081,2887,0.034638033
washington heights south,manhattan,swamp white oak,65,0.828341081,2887,2.251472116
washington heights south,manhattan,sweetgum,6,0.828341081,2887,0.207828195
washington heights south,manhattan,tartar maple,1,0.828341081,2887,0.034638033
washington heights south,manhattan,tree of heaven,2,0.828341081,2887,0.069276065
washington heights south,manhattan,tulip-poplar,3,0.828341081,2887,0.103914098
washington heights south,manhattan,turkish hazelnut,2,0.828341081,2887,0.069276065
washington heights south,manhattan,white ash,1,0.828341081,2887,0.034638033
washington heights south,manhattan,white oak,23,0.828341081,2887,0.796674749
washington heights south,manhattan,willow oak,69,0.828341081,2887,2.390024247
west brighton,brooklyn,'schubert' chokecherry,2,0.313460206,486,0.411522634
west brighton,brooklyn,american elm,63,0.313460206,486,12.96296296
west brighton,brooklyn,american linden,11,0.313460206,486,2.263374486
west brighton,brooklyn,callery pear,6,0.313460206,486,1.234567901
west brighton,brooklyn,cherry,3,0.313460206,486,0.617283951
west brighton,brooklyn,chinese elm,23,0.313460206,486,4.732510288
west brighton,brooklyn,common hackberry,1,0.313460206,486,0.205761317
west brighton,brooklyn,eastern redcedar,4,0.313460206,486,0.823045267
west brighton,brooklyn,ginkgo,17,0.313460206,486,3.497942387
west brighton,brooklyn,green ash,25,0.313460206,486,5.144032922
west brighton,brooklyn,honeylocust,23,0.313460206,486,4.732510288
west brighton,brooklyn,japanese zelkova,13,0.313460206,486,2.674897119
west brighton,brooklyn,littleleaf linden,13,0.313460206,486,2.674897119
west brighton,brooklyn,london planetree,149,0.313460206,486,30.65843621
west brighton,brooklyn,northern red oak,3,0.313460206,486,0.617283951
west brighton,brooklyn,norway maple,3,0.313460206,486,0.617283951
west brighton,brooklyn,pin oak,12,0.313460206,486,2.469135802
west brighton,brooklyn,purple-leaf plum,2,0.313460206,486,0.411522634
west brighton,brooklyn,red maple,3,0.313460206,486,0.617283951
west brighton,brooklyn,scarlet oak,1,0.313460206,486,0.205761317
west brighton,brooklyn,siberian elm,30,0.313460206,486,6.172839506
west brighton,brooklyn,silver linden,2,0.313460206,486,0.411522634
west brighton,brooklyn,sophora,28,0.313460206,486,5.761316872
west brighton,brooklyn,swamp white oak,2,0.313460206,486,0.411522634
west brighton,brooklyn,sweetgum,7,0.313460206,486,1.440329218
west brighton,brooklyn,white ash,7,0.313460206,486,1.440329218
west brighton,brooklyn,willow oak,6,0.313460206,486,1.234567901
west concourse,bronx,'schubert' chokecherry,2,0.695155294,2155,0.092807425
west concourse,bronx,american elm,62,0.695155294,2155,2.877030162
west concourse,bronx,american hophornbeam,3,0.695155294,2155,0.139211137
west concourse,bronx,american hornbeam,7,0.695155294,2155,0.324825986
west concourse,bronx,american linden,44,0.695155294,2155,2.041763341
west concourse,bronx,amur cork tree,4,0.695155294,2155,0.185614849
west concourse,bronx,amur maackia,5,0.695155294,2155,0.232018561
west concourse,bronx,amur maple,5,0.695155294,2155,0.232018561
west concourse,bronx,ash,15,0.695155294,2155,0.696055684
west concourse,bronx,bald cypress,3,0.695155294,2155,0.139211137
west concourse,bronx,black cherry,1,0.695155294,2155,0.046403712
west concourse,bronx,black locust,4,0.695155294,2155,0.185614849
west concourse,bronx,black oak,10,0.695155294,2155,0.464037123
west concourse,bronx,bur oak,1,0.695155294,2155,0.046403712
west concourse,bronx,callery pear,65,0.695155294,2155,3.016241299
west concourse,bronx,cherry,48,0.695155294,2155,2.22737819
west concourse,bronx,chinese elm,37,0.695155294,2155,1.716937355
west concourse,bronx,common hackberry,7,0.695155294,2155,0.324825986
west concourse,bronx,crab apple,18,0.695155294,2155,0.835266821
west concourse,bronx,crimson king maple,1,0.695155294,2155,0.046403712
west concourse,bronx,eastern redbud,11,0.695155294,2155,0.510440835
west concourse,bronx,english oak,2,0.695155294,2155,0.092807425
west concourse,bronx,european hornbeam,9,0.695155294,2155,0.417633411
west concourse,bronx,ginkgo,84,0.695155294,2155,3.897911833
west concourse,bronx,golden raintree,21,0.695155294,2155,0.974477958
west concourse,bronx,green ash,18,0.695155294,2155,0.835266821
west concourse,bronx,hardy rubber tree,2,0.695155294,2155,0.092807425
west concourse,bronx,hedge maple,4,0.695155294,2155,0.185614849
west concourse,bronx,honeylocust,394,0.695155294,2155,18.28306265
west concourse,bronx,japanese hornbeam,1,0.695155294,2155,0.046403712
west concourse,bronx,japanese tree lilac,3,0.695155294,2155,0.139211137
west concourse,bronx,japanese zelkova,242,0.695155294,2155,11.22969838
west concourse,bronx,katsura tree,1,0.695155294,2155,0.046403712
west concourse,bronx,kentucky coffeetree,2,0.695155294,2155,0.092807425
west concourse,bronx,littleleaf linden,90,0.695155294,2155,4.176334107
west concourse,bronx,london planetree,206,0.695155294,2155,9.559164733
west concourse,bronx,maple,42,0.695155294,2155,1.948955916
west concourse,bronx,mulberry,4,0.695155294,2155,0.185614849
west concourse,bronx,northern red oak,72,0.695155294,2155,3.341067285
west concourse,bronx,norway maple,4,0.695155294,2155,0.185614849
west concourse,bronx,pin oak,133,0.695155294,2155,6.171693735
west concourse,bronx,pitch pine,1,0.695155294,2155,0.046403712
west concourse,bronx,purple-leaf plum,20,0.695155294,2155,0.928074246
west concourse,bronx,red maple,22,0.695155294,2155,1.020881671
west concourse,bronx,sawtooth oak,14,0.695155294,2155,0.649651972
west concourse,bronx,scarlet oak,8,0.695155294,2155,0.371229698
west concourse,bronx,schumard's oak,14,0.695155294,2155,0.649651972
west concourse,bronx,serviceberry,1,0.695155294,2155,0.046403712
west concourse,bronx,shingle oak,8,0.695155294,2155,0.371229698
west concourse,bronx,siberian elm,6,0.695155294,2155,0.278422274
west concourse,bronx,silver linden,4,0.695155294,2155,0.185614849
west concourse,bronx,sophora,142,0.695155294,2155,6.589327146
west concourse,bronx,sugar maple,1,0.695155294,2155,0.046403712
west concourse,bronx,swamp white oak,15,0.695155294,2155,0.696055684
west concourse,bronx,sweetgum,5,0.695155294,2155,0.232018561
west concourse,bronx,tulip-poplar,1,0.695155294,2155,0.046403712
west concourse,bronx,turkish hazelnut,2,0.695155294,2155,0.092807425
west concourse,bronx,two-winged silverbell,1,0.695155294,2155,0.046403712
west concourse,bronx,white ash,7,0.695155294,2155,0.324825986
west concourse,bronx,white oak,11,0.695155294,2155,0.510440835
west concourse,bronx,willow oak,9,0.695155294,2155,0.417633411
west farms-bronx river,bronx,'schubert' chokecherry,4,0.541099424,1642,0.243605359
west farms-bronx river,bronx,american elm,35,0.541099424,1642,2.131546894
west farms-bronx river,bronx,american hornbeam,15,0.541099424,1642,0.913520097
west farms-bronx river,bronx,american linden,35,0.541099424,1642,2.131546894
west farms-bronx river,bronx,amur maackia,23,0.541099424,1642,1.400730816
west farms-bronx river,bronx,arborvitae,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,bald cypress,3,0.541099424,1642,0.182704019
west farms-bronx river,bronx,black oak,11,0.541099424,1642,0.669914738
west farms-bronx river,bronx,blackgum,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,bur oak,4,0.541099424,1642,0.243605359
west farms-bronx river,bronx,callery pear,29,0.541099424,1642,1.766138855
west farms-bronx river,bronx,cherry,48,0.541099424,1642,2.923264312
west farms-bronx river,bronx,chinese elm,18,0.541099424,1642,1.096224117
west farms-bronx river,bronx,common hackberry,42,0.541099424,1642,2.557856273
west farms-bronx river,bronx,crab apple,9,0.541099424,1642,0.548112058
west farms-bronx river,bronx,crepe myrtle,11,0.541099424,1642,0.669914738
west farms-bronx river,bronx,crimson king maple,9,0.541099424,1642,0.548112058
west farms-bronx river,bronx,eastern cottonwood,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,eastern redbud,5,0.541099424,1642,0.304506699
west farms-bronx river,bronx,eastern redcedar,4,0.541099424,1642,0.243605359
west farms-bronx river,bronx,english oak,18,0.541099424,1642,1.096224117
west farms-bronx river,bronx,european hornbeam,15,0.541099424,1642,0.913520097
west farms-bronx river,bronx,ginkgo,34,0.541099424,1642,2.070645554
west farms-bronx river,bronx,golden raintree,11,0.541099424,1642,0.669914738
west farms-bronx river,bronx,green ash,97,0.541099424,1642,5.907429963
west farms-bronx river,bronx,hardy rubber tree,3,0.541099424,1642,0.182704019
west farms-bronx river,bronx,hedge maple,12,0.541099424,1642,0.730816078
west farms-bronx river,bronx,holly,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,honeylocust,165,0.541099424,1642,10.04872107
west farms-bronx river,bronx,japanese snowbell,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,japanese tree lilac,6,0.541099424,1642,0.365408039
west farms-bronx river,bronx,japanese zelkova,95,0.541099424,1642,5.785627284
west farms-bronx river,bronx,katsura tree,5,0.541099424,1642,0.304506699
west farms-bronx river,bronx,kentucky coffeetree,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,littleleaf linden,135,0.541099424,1642,8.221680877
west farms-bronx river,bronx,london planetree,131,0.541099424,1642,7.978075518
west farms-bronx river,bronx,magnolia,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,maple,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,mulberry,2,0.541099424,1642,0.12180268
west farms-bronx river,bronx,northern red oak,11,0.541099424,1642,0.669914738
west farms-bronx river,bronx,norway maple,146,0.541099424,1642,8.891595615
west farms-bronx river,bronx,pagoda dogwood,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,persian ironwood,2,0.541099424,1642,0.12180268
west farms-bronx river,bronx,pin oak,78,0.541099424,1642,4.750304507
west farms-bronx river,bronx,purple-leaf plum,11,0.541099424,1642,0.669914738
west farms-bronx river,bronx,red horse chestnut,4,0.541099424,1642,0.243605359
west farms-bronx river,bronx,red maple,31,0.541099424,1642,1.887941535
west farms-bronx river,bronx,sawtooth oak,14,0.541099424,1642,0.852618758
west farms-bronx river,bronx,scarlet oak,2,0.541099424,1642,0.12180268
west farms-bronx river,bronx,shingle oak,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,siberian elm,8,0.541099424,1642,0.487210719
west farms-bronx river,bronx,silver linden,32,0.541099424,1642,1.948842875
west farms-bronx river,bronx,silver maple,3,0.541099424,1642,0.182704019
west farms-bronx river,bronx,sophora,61,0.541099424,1642,3.71498173
west farms-bronx river,bronx,sugar maple,5,0.541099424,1642,0.304506699
west farms-bronx river,bronx,swamp white oak,36,0.541099424,1642,2.192448234
west farms-bronx river,bronx,sweetgum,21,0.541099424,1642,1.278928136
west farms-bronx river,bronx,sycamore maple,2,0.541099424,1642,0.12180268
west farms-bronx river,bronx,tree of heaven,2,0.541099424,1642,0.12180268
west farms-bronx river,bronx,turkish hazelnut,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,weeping willow,1,0.541099424,1642,0.06090134
west farms-bronx river,bronx,white ash,18,0.541099424,1642,1.096224117
west farms-bronx river,bronx,white oak,18,0.541099424,1642,1.096224117
west new brighton-new brighton-st. george,staten island,'schubert' chokecherry,44,2.009815668,3970,1.108312343
west new brighton-new brighton-st. george,staten island,american beech,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,american elm,49,2.009815668,3970,1.234256927
west new brighton-new brighton-st. george,staten island,american hophornbeam,11,2.009815668,3970,0.277078086
west new brighton-new brighton-st. george,staten island,american hornbeam,14,2.009815668,3970,0.352644836
west new brighton-new brighton-st. george,staten island,american linden,81,2.009815668,3970,2.040302267
west new brighton-new brighton-st. george,staten island,amur cork tree,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,amur maackia,19,2.009815668,3970,0.478589421
west new brighton-new brighton-st. george,staten island,amur maple,35,2.009815668,3970,0.881612091
west new brighton-new brighton-st. george,staten island,ash,5,2.009815668,3970,0.125944584
west new brighton-new brighton-st. george,staten island,atlantic white cedar,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,bald cypress,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,black cherry,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,black locust,14,2.009815668,3970,0.352644836
west new brighton-new brighton-st. george,staten island,black maple,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,black oak,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,black walnut,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,blackgum,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,bur oak,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,callery pear,267,2.009815668,3970,6.725440806
west new brighton-new brighton-st. george,staten island,cherry,291,2.009815668,3970,7.329974811
west new brighton-new brighton-st. george,staten island,chinese chestnut,6,2.009815668,3970,0.151133501
west new brighton-new brighton-st. george,staten island,chinese elm,52,2.009815668,3970,1.309823678
west new brighton-new brighton-st. george,staten island,chinese tree lilac,10,2.009815668,3970,0.251889169
west new brighton-new brighton-st. george,staten island,cockspur hawthorn,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,common hackberry,12,2.009815668,3970,0.302267003
west new brighton-new brighton-st. george,staten island,cornelian cherry,17,2.009815668,3970,0.428211587
west new brighton-new brighton-st. george,staten island,crab apple,57,2.009815668,3970,1.435768262
west new brighton-new brighton-st. george,staten island,crepe myrtle,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,crimson king maple,50,2.009815668,3970,1.259445844
west new brighton-new brighton-st. george,staten island,cucumber magnolia,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,dawn redwood,21,2.009815668,3970,0.528967254
west new brighton-new brighton-st. george,staten island,douglas-fir,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,eastern cottonwood,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,eastern redbud,72,2.009815668,3970,1.813602015
west new brighton-new brighton-st. george,staten island,empress tree,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,european hornbeam,9,2.009815668,3970,0.226700252
west new brighton-new brighton-st. george,staten island,flowering dogwood,11,2.009815668,3970,0.277078086
west new brighton-new brighton-st. george,staten island,ginkgo,72,2.009815668,3970,1.813602015
west new brighton-new brighton-st. george,staten island,golden raintree,15,2.009815668,3970,0.377833753
west new brighton-new brighton-st. george,staten island,green ash,35,2.009815668,3970,0.881612091
west new brighton-new brighton-st. george,staten island,hardy rubber tree,10,2.009815668,3970,0.251889169
west new brighton-new brighton-st. george,staten island,hawthorn,26,2.009815668,3970,0.654911839
west new brighton-new brighton-st. george,staten island,hedge maple,48,2.009815668,3970,1.20906801
west new brighton-new brighton-st. george,staten island,honeylocust,224,2.009815668,3970,5.64231738
west new brighton-new brighton-st. george,staten island,horse chestnut,13,2.009815668,3970,0.327455919
west new brighton-new brighton-st. george,staten island,japanese hornbeam,12,2.009815668,3970,0.302267003
west new brighton-new brighton-st. george,staten island,japanese maple,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,japanese snowbell,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,japanese tree lilac,62,2.009815668,3970,1.561712846
west new brighton-new brighton-st. george,staten island,japanese zelkova,186,2.009815668,3970,4.685138539
west new brighton-new brighton-st. george,staten island,katsura tree,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,kentucky coffeetree,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,kousa dogwood,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,littleleaf linden,114,2.009815668,3970,2.871536524
west new brighton-new brighton-st. george,staten island,london planetree,625,2.009815668,3970,15.74307305
west new brighton-new brighton-st. george,staten island,magnolia,11,2.009815668,3970,0.277078086
west new brighton-new brighton-st. george,staten island,maple,12,2.009815668,3970,0.302267003
west new brighton-new brighton-st. george,staten island,mulberry,5,2.009815668,3970,0.125944584
west new brighton-new brighton-st. george,staten island,northern red oak,30,2.009815668,3970,0.755667506
west new brighton-new brighton-st. george,staten island,norway maple,104,2.009815668,3970,2.619647355
west new brighton-new brighton-st. george,staten island,oklahoma redbud,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,paper birch,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,paperbark maple,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,persian ironwood,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,pin oak,175,2.009815668,3970,4.408060453
west new brighton-new brighton-st. george,staten island,pine,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,purple-leaf plum,63,2.009815668,3970,1.586901763
west new brighton-new brighton-st. george,staten island,red horse chestnut,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,red maple,223,2.009815668,3970,5.617128463
west new brighton-new brighton-st. george,staten island,red pine,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,river birch,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,sassafras,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,sawtooth oak,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,scarlet oak,4,2.009815668,3970,0.100755668
west new brighton-new brighton-st. george,staten island,schumard's oak,29,2.009815668,3970,0.730478589
west new brighton-new brighton-st. george,staten island,scots pine,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,serviceberry,45,2.009815668,3970,1.133501259
west new brighton-new brighton-st. george,staten island,shingle oak,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,siberian elm,18,2.009815668,3970,0.453400504
west new brighton-new brighton-st. george,staten island,silver birch,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,silver linden,20,2.009815668,3970,0.503778338
west new brighton-new brighton-st. george,staten island,silver maple,35,2.009815668,3970,0.881612091
west new brighton-new brighton-st. george,staten island,sophora,84,2.009815668,3970,2.115869018
west new brighton-new brighton-st. george,staten island,southern magnolia,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,southern red oak,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,sugar maple,21,2.009815668,3970,0.528967254
west new brighton-new brighton-st. george,staten island,swamp white oak,30,2.009815668,3970,0.755667506
west new brighton-new brighton-st. george,staten island,sweetgum,100,2.009815668,3970,2.518891688
west new brighton-new brighton-st. george,staten island,sycamore maple,14,2.009815668,3970,0.352644836
west new brighton-new brighton-st. george,staten island,tartar maple,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,tree of heaven,2,2.009815668,3970,0.050377834
west new brighton-new brighton-st. george,staten island,trident maple,5,2.009815668,3970,0.125944584
west new brighton-new brighton-st. george,staten island,tulip-poplar,8,2.009815668,3970,0.201511335
west new brighton-new brighton-st. george,staten island,two-winged silverbell,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,weeping willow,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,white ash,1,2.009815668,3970,0.025188917
west new brighton-new brighton-st. george,staten island,white oak,26,2.009815668,3970,0.654911839
west new brighton-new brighton-st. george,staten island,white pine,3,2.009815668,3970,0.075566751
west new brighton-new brighton-st. george,staten island,willow oak,11,2.009815668,3970,0.277078086
west village,manhattan,'schubert' chokecherry,13,0.895698827,3797,0.34237556
west village,manhattan,american beech,1,0.895698827,3797,0.026336582
west village,manhattan,american elm,79,0.895698827,3797,2.080589939
west village,manhattan,american hophornbeam,5,0.895698827,3797,0.131682908
west village,manhattan,american hornbeam,6,0.895698827,3797,0.158019489
west village,manhattan,american linden,68,0.895698827,3797,1.790887543
west village,manhattan,amur maackia,5,0.895698827,3797,0.131682908
west village,manhattan,amur maple,3,0.895698827,3797,0.079009745
west village,manhattan,ash,17,0.895698827,3797,0.447721886
west village,manhattan,black cherry,1,0.895698827,3797,0.026336582
west village,manhattan,black locust,35,0.895698827,3797,0.921780353
west village,manhattan,black oak,6,0.895698827,3797,0.158019489
west village,manhattan,black walnut,7,0.895698827,3797,0.184356071
west village,manhattan,bur oak,9,0.895698827,3797,0.237029234
west village,manhattan,callery pear,568,0.895698827,3797,14.9591783
west village,manhattan,catalpa,1,0.895698827,3797,0.026336582
west village,manhattan,cherry,53,0.895698827,3797,1.39583882
west village,manhattan,chinese chestnut,1,0.895698827,3797,0.026336582
west village,manhattan,chinese elm,47,0.895698827,3797,1.237819331
west village,manhattan,common hackberry,14,0.895698827,3797,0.368712141
west village,manhattan,cornelian cherry,2,0.895698827,3797,0.052673163
west village,manhattan,crab apple,5,0.895698827,3797,0.131682908
west village,manhattan,crepe myrtle,1,0.895698827,3797,0.026336582
west village,manhattan,dawn redwood,11,0.895698827,3797,0.289702397
west village,manhattan,eastern redbud,2,0.895698827,3797,0.052673163
west village,manhattan,eastern redcedar,1,0.895698827,3797,0.026336582
west village,manhattan,empress tree,2,0.895698827,3797,0.052673163
west village,manhattan,english oak,17,0.895698827,3797,0.447721886
west village,manhattan,european hornbeam,1,0.895698827,3797,0.026336582
west village,manhattan,flowering dogwood,3,0.895698827,3797,0.079009745
west village,manhattan,ginkgo,535,0.895698827,3797,14.09007111
west village,manhattan,golden raintree,32,0.895698827,3797,0.842770608
west village,manhattan,green ash,66,0.895698827,3797,1.73821438
west village,manhattan,hardy rubber tree,1,0.895698827,3797,0.026336582
west village,manhattan,hawthorn,1,0.895698827,3797,0.026336582
west village,manhattan,hedge maple,6,0.895698827,3797,0.158019489
west village,manhattan,honeylocust,560,0.895698827,3797,14.74848565
west village,manhattan,horse chestnut,1,0.895698827,3797,0.026336582
west village,manhattan,japanese hornbeam,3,0.895698827,3797,0.079009745
west village,manhattan,japanese maple,1,0.895698827,3797,0.026336582
west village,manhattan,japanese tree lilac,18,0.895698827,3797,0.474058467
west village,manhattan,japanese zelkova,178,0.895698827,3797,4.687911509
west village,manhattan,katsura tree,3,0.895698827,3797,0.079009745
west village,manhattan,kentucky coffeetree,17,0.895698827,3797,0.447721886
west village,manhattan,littleleaf linden,183,0.895698827,3797,4.819594417
west village,manhattan,london planetree,246,0.895698827,3797,6.478799052
west village,manhattan,maple,3,0.895698827,3797,0.079009745
west village,manhattan,mulberry,10,0.895698827,3797,0.263365815
west village,manhattan,northern red oak,43,0.895698827,3797,1.132473005
west village,manhattan,norway maple,6,0.895698827,3797,0.158019489
west village,manhattan,ohio buckeye,8,0.895698827,3797,0.210692652
west village,manhattan,pagoda dogwood,7,0.895698827,3797,0.184356071
west village,manhattan,paper birch,2,0.895698827,3797,0.052673163
west village,manhattan,pin oak,160,0.895698827,3797,4.213853042
west village,manhattan,purple-leaf plum,6,0.895698827,3797,0.158019489
